A;MktCoupons;OriginAirportID;DestAirportID;DestAirportID;ID_C;MktFare
8905;1;Delhi;Cochin;Cochin;5;17024
8906;1;Delhi;Cochin;Cochin;5;10368
8907;1;Kolkata;Banglore;Banglore;5;14571
8908;1;Banglore;New Delhi;New Delhi;5;7832
8909;1;Kolkata;Banglore;Banglore;5;14151
8910;1;Delhi;Cochin;Cochin;7;7154
8911;1;Kolkata;Banglore;Banglore;1;5192
8912;1;Delhi;Cochin;Cochin;7;21483
8913;1;Kolkata;Banglore;Banglore;5;6812
8914;1;Banglore;New Delhi;New Delhi;4;13292
8915;1;Kolkata;Banglore;Banglore;4;4174
8916;1;Delhi;Cochin;Cochin;5;11150
8917;1;Delhi;Cochin;Cochin;4;5912
8918;1;Delhi;Cochin;Cochin;2;8907
8919;1;Banglore;New Delhi;New Delhi;2;8767
8920;1;Delhi;Cochin;Cochin;5;12242
8921;1;Kolkata;Banglore;Banglore;2;6327
8922;1;Chennai;Kolkata;Kolkata;9;3543
8923;1;Delhi;Cochin;Cochin;7;15058
8924;1;Banglore;New Delhi;New Delhi;5;11087
8925;1;Kolkata;Banglore;Banglore;5;13941
8926;1;Delhi;Cochin;Cochin;9;7317
8927;1;Delhi;Cochin;Cochin;5;15129
8928;1;Kolkata;Banglore;Banglore;5;9663
8929;1;Delhi;Cochin;Cochin;4;5065
8930;1;Delhi;Cochin;Cochin;2;8907
8931;1;Kolkata;Banglore;Banglore;9;4148
8932;1;Delhi;Cochin;Cochin;7;13587
8933;1;Delhi;Cochin;Cochin;5;10262
8934;1;Banglore;New Delhi;New Delhi;5;12284
8935;1;Kolkata;Banglore;Banglore;5;14781
8936;1;Kolkata;Banglore;Banglore;5;9663
8937;1;Banglore;New Delhi;New Delhi;4;19685
8938;1;Kolkata;Banglore;Banglore;2;10203
8939;1;Kolkata;Banglore;Banglore;5;13941
8940;1;Banglore;New Delhi;New Delhi;2;25703
8941;1;Delhi;Cochin;Cochin;5;10262
8942;1;Chennai;Kolkata;Kolkata;9;3543
8943;1;Kolkata;Banglore;Banglore;9;3841
8944;1;Delhi;Cochin;Cochin;5;15554
8945;1;Kolkata;Banglore;Banglore;5;10844
8946;1;Kolkata;Banglore;Banglore;5;12692
8947;1;Mumbai;Hyderabad;Hyderabad;5;3210
8948;1;Delhi;Cochin;Cochin;2;9601
8949;1;Delhi;Cochin;Cochin;7;13377
8950;1;Kolkata;Banglore;Banglore;5;11134
8951;1;Delhi;Cochin;Cochin;7;8055
8952;1;Delhi;Cochin;Cochin;5;12242
8953;1;Banglore;New Delhi;New Delhi;2;8425
8954;1;Mumbai;Hyderabad;Hyderabad;9;2753
8955;1;Banglore;Delhi;Delhi;9;3311
8956;1;Kolkata;Banglore;Banglore;4;4226
8957;1;Banglore;New Delhi;New Delhi;5;26890
8958;1;Delhi;Cochin;Cochin;7;12524
8959;1;Kolkata;Banglore;Banglore;9;3847
8960;1;Kolkata;Banglore;Banglore;5;12681
8961;1;Delhi;Cochin;Cochin;5;13882
8962;1;Delhi;Cochin;Cochin;5;15129
8963;1;Kolkata;Banglore;Banglore;5;10844
8964;1;Banglore;New Delhi;New Delhi;5;12547
8965;1;Kolkata;Banglore;Banglore;5;14178
8966;1;Delhi;Cochin;Cochin;4;14871
8967;1;Delhi;Cochin;Cochin;5;10368
8968;1;Delhi;Cochin;Cochin;7;15078
8969;1;Kolkata;Banglore;Banglore;4;4804
8970;1;Kolkata;Banglore;Banglore;9;3873
8971;1;Kolkata;Banglore;Banglore;9;3841
8972;1;Delhi;Cochin;Cochin;3;5457
8973;1;Kolkata;Banglore;Banglore;5;14781
8974;1;Delhi;Cochin;Cochin;5;15764
8975;1;Banglore;Delhi;Delhi;11;4668
8976;1;Delhi;Cochin;Cochin;5;9564
8977;1;Delhi;Cochin;Cochin;4;7191
8978;1;Delhi;Cochin;Cochin;5;15764
8979;1;Kolkata;Banglore;Banglore;5;14388
8980;1;Delhi;Cochin;Cochin;5;6540
8981;1;Banglore;Delhi;Delhi;9;3625
8982;1;Delhi;Cochin;Cochin;7;8266
8983;1;Kolkata;Banglore;Banglore;9;10944
8984;1;Delhi;Cochin;Cochin;4;5073
8985;1;Banglore;New Delhi;New Delhi;5;9134
8986;1;Kolkata;Banglore;Banglore;11;8085
8987;1;Banglore;New Delhi;New Delhi;5;22270
8988;1;Kolkata;Banglore;Banglore;2;9836
8989;1;Delhi;Cochin;Cochin;4;14871
8990;1;Mumbai;Hyderabad;Hyderabad;5;23528
8991;1;Banglore;Delhi;Delhi;5;8016
8992;1;Banglore;New Delhi;New Delhi;5;12284
8993;1;Delhi;Cochin;Cochin;7;7005
8994;1;Kolkata;Banglore;Banglore;4;4804
8995;1;Delhi;Cochin;Cochin;4;6827
8996;1;Mumbai;Hyderabad;Hyderabad;2;3100
8997;1;Mumbai;Hyderabad;Hyderabad;5;2759
8998;1;Kolkata;Banglore;Banglore;5;13067
8999;1;Banglore;Delhi;Delhi;3;3898
9000;1;Delhi;Cochin;Cochin;5;10368
9001;1;Banglore;New Delhi;New Delhi;9;4273
9002;1;Banglore;Delhi;Delhi;9;3311
9003;1;Delhi;Cochin;Cochin;7;15136
9004;1;Delhi;Cochin;Cochin;7;6601
9005;1;Kolkata;Banglore;Banglore;11;8452
9006;1;Kolkata;Banglore;Banglore;5;9314
9007;1;Delhi;Cochin;Cochin;4;6386
9008;1;Delhi;Cochin;Cochin;7;13377
9009;1;Mumbai;Hyderabad;Hyderabad;5;5678
9010;1;Banglore;Delhi;Delhi;1;4483
9011;1;Delhi;Cochin;Cochin;5;12898
9012;1;Banglore;New Delhi;New Delhi;4;7648
9013;1;Kolkata;Banglore;Banglore;5;14571
9014;1;Mumbai;Hyderabad;Hyderabad;4;4049
9015;1;Banglore;New Delhi;New Delhi;2;11728
9016;1;Kolkata;Banglore;Banglore;9;3873
9017;1;Delhi;Cochin;Cochin;2;7480
9018;1;Banglore;Delhi;Delhi;5;8541
9019;1;Banglore;New Delhi;New Delhi;5;31825
9020;1;Chennai;Kolkata;Kolkata;4;3597
9021;1;Banglore;New Delhi;New Delhi;5;13817
9022;1;Kolkata;Banglore;Banglore;5;14571
9023;1;Delhi;Cochin;Cochin;1;6853
9024;1;Delhi;Cochin;Cochin;5;16704
9025;1;Banglore;Delhi;Delhi;9;3573
9026;1;Kolkata;Banglore;Banglore;11;9345
9027;1;Delhi;Cochin;Cochin;5;13014
9028;1;Delhi;Cochin;Cochin;7;13797
9029;1;Banglore;New Delhi;New Delhi;2;12358
9030;1;Delhi;Cochin;Cochin;7;14086
9031;1;Chennai;Kolkata;Kolkata;4;3597
9032;1;Kolkata;Banglore;Banglore;5;13731
9033;1;Delhi;Cochin;Cochin;5;12898
9034;1;Delhi;Cochin;Cochin;5;14714
9035;1;Banglore;Delhi;Delhi;11;5403
9036;1;Banglore;Delhi;Delhi;5;5769
9037;1;Kolkata;Banglore;Banglore;1;5620
9038;1;Delhi;Cochin;Cochin;4;5000
9039;1;Delhi;Cochin;Cochin;2;7480
9040;1;Delhi;Cochin;Cochin;2;10703
9041;1;Delhi;Cochin;Cochin;7;13727
9042;1;Kolkata;Banglore;Banglore;5;14388
9043;1;Kolkata;Banglore;Banglore;2;13033
9044;1;Banglore;New Delhi;New Delhi;5;22270
9045;1;Delhi;Cochin;Cochin;4;6769
9046;1;Kolkata;Banglore;Banglore;1;5192
9047;1;Mumbai;Hyderabad;Hyderabad;5;4995
9048;1;Chennai;Kolkata;Kolkata;4;8580
9049;1;Delhi;Cochin;Cochin;2;7480
9050;1;Banglore;Delhi;Delhi;5;5198
9051;1;Delhi;Cochin;Cochin;5;10368
9052;1;Mumbai;Hyderabad;Hyderabad;5;8040
9053;1;Delhi;Cochin;Cochin;5;18909
9054;1;Kolkata;Banglore;Banglore;2;12849
9055;1;Delhi;Cochin;Cochin;2;22798
9056;1;Kolkata;Banglore;Banglore;5;14571
9057;1;Banglore;New Delhi;New Delhi;5;13502
9058;1;Chennai;Kolkata;Kolkata;9;3332
9059;1;Delhi;Cochin;Cochin;7;7354
9060;1;Delhi;Cochin;Cochin;7;8073
9061;1;Mumbai;Hyderabad;Hyderabad;4;4049
9062;1;Delhi;Cochin;Cochin;5;15029
9063;1;Delhi;Cochin;Cochin;2;10975
9064;1;Delhi;Cochin;Cochin;7;7038
9065;1;Delhi;Cochin;Cochin;5;15554
9066;1;Banglore;Delhi;Delhi;2;5228
9067;1;Delhi;Cochin;Cochin;4;5636
9068;1;Delhi;Cochin;Cochin;2;9653
9069;1;Kolkata;Banglore;Banglore;5;8586
9070;1;Mumbai;Hyderabad;Hyderabad;9;2017
9071;1;Kolkata;Banglore;Banglore;11;9345
9072;1;Delhi;Cochin;Cochin;5;9270
9073;1;Delhi;Cochin;Cochin;5;13292
9074;1;Delhi;Cochin;Cochin;5;8098
9075;1;Delhi;Cochin;Cochin;2;7952
9076;1;Delhi;Cochin;Cochin;4;5883
9077;1;Banglore;Delhi;Delhi;5;8016
9078;1;Kolkata;Banglore;Banglore;9;4174
9079;1;Delhi;Cochin;Cochin;7;10696
9080;1;Banglore;Delhi;Delhi;11;4878
9081;1;Banglore;Delhi;Delhi;9;3971
9082;1;Delhi;Cochin;Cochin;7;7198
9083;1;Kolkata;Banglore;Banglore;5;9314
9084;1;Banglore;Delhi;Delhi;9;4423
9085;1;Kolkata;Banglore;Banglore;9;3841
9086;1;Delhi;Cochin;Cochin;7;7154
9087;1;Delhi;Cochin;Cochin;2;9929
9088;1;Delhi;Cochin;Cochin;7;8266
9089;1;Delhi;Cochin;Cochin;7;10877
9090;1;Kolkata;Banglore;Banglore;4;4804
9091;1;Delhi;Cochin;Cochin;7;13587
9092;1;Delhi;Cochin;Cochin;4;13611
9093;1;Delhi;Cochin;Cochin;4;6628
9094;1;Delhi;Cochin;Cochin;4;5601
9095;1;Delhi;Cochin;Cochin;9;5583
9096;1;Banglore;Delhi;Delhi;4;3943
9097;1;Banglore;New Delhi;New Delhi;4;4777
9098;1;Kolkata;Banglore;Banglore;5;9663
9099;1;Delhi;Cochin;Cochin;5;10368
9100;1;Delhi;Cochin;Cochin;4;5883
9101;1;Kolkata;Banglore;Banglore;4;4804
9102;1;Banglore;New Delhi;New Delhi;11;13383
9103;1;Delhi;Cochin;Cochin;7;9646
9104;1;Kolkata;Banglore;Banglore;5;11467
9105;1;Kolkata;Banglore;Banglore;1;5192
9106;1;Delhi;Cochin;Cochin;5;13376
9107;1;Banglore;New Delhi;New Delhi;1;6477
9108;1;Delhi;Cochin;Cochin;7;13727
9109;1;Kolkata;Banglore;Banglore;11;9555
9110;1;Delhi;Cochin;Cochin;5;12819
9111;1;Mumbai;Hyderabad;Hyderabad;11;12395
9112;1;Delhi;Cochin;Cochin;5;10262
9113;1;Kolkata;Banglore;Banglore;5;14781
9114;1;Mumbai;Hyderabad;Hyderabad;5;5678
9115;1;Kolkata;Banglore;Banglore;9;7804
9116;1;Delhi;Cochin;Cochin;5;10262
9117;1;Banglore;Delhi;Delhi;5;5198
9118;1;Mumbai;Hyderabad;Hyderabad;4;4049
9119;1;Banglore;Delhi;Delhi;1;3383
9120;1;Delhi;Cochin;Cochin;2;7174
9121;1;Delhi;Cochin;Cochin;2;8907
9122;1;Delhi;Cochin;Cochin;5;13014
9123;1;Kolkata;Banglore;Banglore;5;13584
9124;1;Kolkata;Banglore;Banglore;1;4107
9125;1;Mumbai;Hyderabad;Hyderabad;5;2071
9126;1;Delhi;Cochin;Cochin;5;12373
9127;1;Banglore;New Delhi;New Delhi;2;13303
9128;1;Kolkata;Banglore;Banglore;5;8529
9129;1;Kolkata;Banglore;Banglore;5;14571
9130;1;Delhi;Cochin;Cochin;5;15129
9131;1;Banglore;Delhi;Delhi;5;8016
9132;1;Kolkata;Banglore;Banglore;4;4804
9133;1;Banglore;New Delhi;New Delhi;2;5118
9134;1;Kolkata;Banglore;Banglore;5;9663
9135;1;Kolkata;Banglore;Banglore;2;12723
9136;1;Banglore;Delhi;Delhi;3;3419
9137;1;Banglore;New Delhi;New Delhi;5;11087
9138;1;Kolkata;Banglore;Banglore;4;4174
9139;1;Delhi;Cochin;Cochin;5;10262
9140;1;Delhi;Cochin;Cochin;5;12609
9141;1;Banglore;Delhi;Delhi;11;4668
9142;1;Mumbai;Hyderabad;Hyderabad;9;1965
9143;1;Mumbai;Hyderabad;Hyderabad;4;4049
9144;1;Kolkata;Banglore;Banglore;2;5195
9145;1;Kolkata;Banglore;Banglore;4;4804
9146;1;Banglore;New Delhi;New Delhi;4;7648
9147;1;Chennai;Kolkata;Kolkata;4;3850
9148;1;Banglore;Delhi;Delhi;2;6121
9149;1;Chennai;Kolkata;Kolkata;4;3540
9150;1;Banglore;New Delhi;New Delhi;5;9134
9151;1;Kolkata;Banglore;Banglore;5;10844
9152;1;Chennai;Kolkata;Kolkata;4;5277
9153;1;Delhi;Cochin;Cochin;4;5073
9154;1;Kolkata;Banglore;Banglore;9;3841
9155;1;Delhi;Cochin;Cochin;7;10877
9156;1;Delhi;Cochin;Cochin;5;5406
9157;1;Kolkata;Banglore;Banglore;5;14151
9158;1;Delhi;Cochin;Cochin;5;14237
9159;1;Mumbai;Hyderabad;Hyderabad;4;2754
9160;1;Kolkata;Banglore;Banglore;2;11306
9161;1;Kolkata;Banglore;Banglore;1;5192
9162;1;Chennai;Kolkata;Kolkata;11;3687
9163;1;Delhi;Cochin;Cochin;7;12192
9164;1;Delhi;Cochin;Cochin;5;12898
9165;1;Delhi;Cochin;Cochin;5;14924
9166;1;Kolkata;Banglore;Banglore;9;8479
9167;1;Delhi;Cochin;Cochin;7;6943
9168;1;Delhi;Cochin;Cochin;7;7354
9169;1;Delhi;Cochin;Cochin;7;12192
9170;1;Banglore;Delhi;Delhi;4;3943
9171;1;Delhi;Cochin;Cochin;5;15129
9172;1;Banglore;Delhi;Delhi;11;5403
9173;1;Delhi;Cochin;Cochin;5;13882
9174;1;Mumbai;Hyderabad;Hyderabad;5;5678
9175;1;Banglore;Delhi;Delhi;11;5403
9176;1;Banglore;Delhi;Delhi;11;4878
9177;1;Delhi;Cochin;Cochin;4;6494
9178;1;Banglore;New Delhi;New Delhi;4;4777
9179;1;Mumbai;Hyderabad;Hyderabad;2;3625
9180;1;Kolkata;Banglore;Banglore;2;9258
9181;1;Delhi;Cochin;Cochin;5;10262
9182;1;Banglore;New Delhi;New Delhi;2;17686
9183;1;Kolkata;Banglore;Banglore;4;4174
9184;1;Delhi;Cochin;Cochin;7;7485
9185;1;Kolkata;Banglore;Banglore;2;11222
9186;1;Kolkata;Banglore;Banglore;5;12121
9187;1;Kolkata;Banglore;Banglore;2;10697
9188;1;Delhi;Cochin;Cochin;5;12373
9189;1;Kolkata;Banglore;Banglore;9;6381
9190;1;Delhi;Cochin;Cochin;5;17072
9191;1;Delhi;Cochin;Cochin;5;10368
9192;1;Banglore;Delhi;Delhi;4;4823
9193;1;Delhi;Cochin;Cochin;2;27282
9194;1;Mumbai;Hyderabad;Hyderabad;4;2227
9195;1;Banglore;New Delhi;New Delhi;4;4545
9196;1;Kolkata;Banglore;Banglore;4;4148
9197;1;Kolkata;Banglore;Banglore;4;4148
9198;1;Banglore;New Delhi;New Delhi;2;7642
9199;1;Delhi;Cochin;Cochin;5;10262
9200;1;Banglore;Delhi;Delhi;5;4030
9201;1;Delhi;Cochin;Cochin;4;5000
9202;1;Delhi;Cochin;Cochin;9;5264
9203;1;Banglore;Delhi;Delhi;5;7229
9204;1;Delhi;Cochin;Cochin;5;10577
9205;1;Kolkata;Banglore;Banglore;2;12723
9206;1;Delhi;Cochin;Cochin;5;14714
9207;1;Delhi;Cochin;Cochin;5;7438
9208;1;Kolkata;Banglore;Banglore;2;10203
9209;1;Kolkata;Banglore;Banglore;1;3782
9210;1;Delhi;Cochin;Cochin;5;13014
9211;1;Delhi;Cochin;Cochin;7;8073
9212;1;Kolkata;Banglore;Banglore;4;4804
9213;1;Kolkata;Banglore;Banglore;4;4864
9214;1;Delhi;Cochin;Cochin;7;15135
9215;1;Kolkata;Banglore;Banglore;2;8366
9216;1;Delhi;Cochin;Cochin;5;13292
9217;1;Banglore;Delhi;Delhi;2;7171
9218;1;Kolkata;Banglore;Banglore;5;12121
9219;1;Delhi;Cochin;Cochin;2;11753
9220;1;Banglore;New Delhi;New Delhi;4;8064
9221;1;Delhi;Cochin;Cochin;5;10262
9222;1;Chennai;Kolkata;Kolkata;4;5277
9223;1;Banglore;Delhi;Delhi;5;8016
9224;1;Mumbai;Hyderabad;Hyderabad;2;11342
9225;1;Kolkata;Banglore;Banglore;5;7594
9226;1;Banglore;Delhi;Delhi;1;4483
9227;1;Delhi;Cochin;Cochin;5;16263
9228;1;Kolkata;Banglore;Banglore;2;13243
9229;1;Banglore;Delhi;Delhi;5;6478
9230;1;Delhi;Cochin;Cochin;5;15764
9231;1;Kolkata;Banglore;Banglore;2;4647
9232;1;Banglore;Delhi;Delhi;5;8016
9233;1;Kolkata;Banglore;Banglore;2;4145
9234;1;Delhi;Cochin;Cochin;7;8055
9235;1;Delhi;Cochin;Cochin;2;12409
9236;1;Kolkata;Banglore;Banglore;4;6038
9237;1;Kolkata;Banglore;Banglore;1;4107
9238;1;Delhi;Cochin;Cochin;2;11911
9239;1;Banglore;New Delhi;New Delhi;5;25735
9240;1;Kolkata;Banglore;Banglore;2;11458
9241;1;Delhi;Cochin;Cochin;1;6152
9242;1;Kolkata;Banglore;Banglore;5;10844
9243;1;Chennai;Kolkata;Kolkata;11;11982
9244;1;Kolkata;Banglore;Banglore;5;13941
9245;1;Delhi;Cochin;Cochin;4;6938
9246;1;Delhi;Cochin;Cochin;5;15339
9247;1;Delhi;Cochin;Cochin;5;20064
9248;1;Delhi;Cochin;Cochin;7;6093
9249;1;Delhi;Cochin;Cochin;8;10885
9250;1;Delhi;Cochin;Cochin;2;8907
9251;1;Kolkata;Banglore;Banglore;5;9663
9252;1;Delhi;Cochin;Cochin;4;7160
9253;1;Delhi;Cochin;Cochin;8;11269
9254;1;Mumbai;Hyderabad;Hyderabad;5;5678
9255;1;Mumbai;Hyderabad;Hyderabad;5;5678
9256;1;Delhi;Cochin;Cochin;2;8907
9257;1;Mumbai;Hyderabad;Hyderabad;5;3210
9258;1;Banglore;Delhi;Delhi;2;6961
9259;1;Banglore;New Delhi;New Delhi;5;14815
9260;1;Kolkata;Banglore;Banglore;5;11467
9261;1;Delhi;Cochin;Cochin;5;10919
9262;1;Delhi;Cochin;Cochin;3;9069
9263;1;Kolkata;Banglore;Banglore;9;4649
9264;1;Banglore;Delhi;Delhi;4;4823
9265;1;Kolkata;Banglore;Banglore;2;6528
9266;1;Banglore;New Delhi;New Delhi;5;22270
9267;1;Delhi;Cochin;Cochin;5;15654
9268;1;Kolkata;Banglore;Banglore;11;7770
9269;1;Kolkata;Banglore;Banglore;4;4804
9270;1;Delhi;Cochin;Cochin;5;10368
9271;1;Delhi;Cochin;Cochin;4;7673
9272;1;Delhi;Cochin;Cochin;4;6015
9273;1;Kolkata;Banglore;Banglore;4;4804
9274;1;Kolkata;Banglore;Banglore;5;13941
9275;1;Kolkata;Banglore;Banglore;1;5162
9276;1;Banglore;New Delhi;New Delhi;2;10657
9277;1;Kolkata;Banglore;Banglore;5;14781
9278;1;Mumbai;Hyderabad;Hyderabad;4;2754
9279;1;Banglore;New Delhi;New Delhi;2;11474
9280;1;Kolkata;Banglore;Banglore;5;7757
9281;1;Mumbai;Hyderabad;Hyderabad;5;2228
9282;1;Banglore;New Delhi;New Delhi;5;10405
9283;1;Banglore;Delhi;Delhi;3;3419
9284;1;Delhi;Cochin;Cochin;5;10262
9285;1;Mumbai;Hyderabad;Hyderabad;2;3100
9286;1;Delhi;Cochin;Cochin;5;11848
9287;1;Delhi;Cochin;Cochin;2;5683
9288;1;Kolkata;Banglore;Banglore;5;9663
9289;1;Banglore;Delhi;Delhi;5;4544
9290;1;Mumbai;Hyderabad;Hyderabad;5;4050
9291;1;Kolkata;Banglore;Banglore;11;9187
9292;1;Kolkata;Banglore;Banglore;11;8452
9293;1;Kolkata;Banglore;Banglore;2;11668
9294;1;Delhi;Cochin;Cochin;2;13381
9295;1;Delhi;Cochin;Cochin;7;8073
9296;1;Kolkata;Banglore;Banglore;1;5620
9297;1;Kolkata;Banglore;Banglore;5;12739
9298;1;Kolkata;Banglore;Banglore;1;5989
9299;1;Kolkata;Banglore;Banglore;2;8891
9300;1;Banglore;Delhi;Delhi;5;4544
9301;1;Delhi;Cochin;Cochin;5;10262
9302;1;Kolkata;Banglore;Banglore;11;9345
9303;1;Banglore;New Delhi;New Delhi;11;21730
9304;1;Delhi;Cochin;Cochin;4;6838
9305;1;Mumbai;Hyderabad;Hyderabad;2;10943
9306;1;Banglore;Delhi;Delhi;4;3943
9307;1;Banglore;Delhi;Delhi;9;3573
9308;1;Kolkata;Banglore;Banglore;9;3841
9309;1;Delhi;Cochin;Cochin;7;9646
9310;1;Delhi;Cochin;Cochin;2;4729
9311;1;Banglore;New Delhi;New Delhi;5;17261
9312;1;Kolkata;Banglore;Banglore;5;13941
9313;1;Kolkata;Banglore;Banglore;5;10844
9314;1;Kolkata;Banglore;Banglore;5;14231
9315;1;Delhi;Cochin;Cochin;5;14714
9316;1;Delhi;Cochin;Cochin;9;6460
9317;1;Kolkata;Banglore;Banglore;5;11467
9318;1;Banglore;Delhi;Delhi;4;3943
9319;1;Kolkata;Banglore;Banglore;4;4775
9320;1;Kolkata;Banglore;Banglore;9;3841
9321;1;Banglore;New Delhi;New Delhi;5;12284
9322;1;Kolkata;Banglore;Banglore;4;4804
9323;1;Delhi;Cochin;Cochin;5;12819
9324;1;Delhi;Cochin;Cochin;5;14714
9325;1;Mumbai;Hyderabad;Hyderabad;5;8040
9326;1;Delhi;Cochin;Cochin;7;16840
9327;1;Delhi;Cochin;Cochin;5;15554
9328;1;Delhi;Cochin;Cochin;3;5752
9329;1;Kolkata;Banglore;Banglore;11;8452
9330;1;Delhi;Cochin;Cochin;7;11761
9331;1;Delhi;Cochin;Cochin;7;14848
9332;1;Delhi;Cochin;Cochin;5;10368
9333;1;Delhi;Cochin;Cochin;2;9863
9334;1;Delhi;Cochin;Cochin;5;10262
9335;1;Banglore;Delhi;Delhi;11;4668
9336;1;Delhi;Cochin;Cochin;7;9103
9337;1;Delhi;Cochin;Cochin;5;10262
9338;1;Delhi;Cochin;Cochin;3;4525
9339;1;Banglore;Delhi;Delhi;2;5228
9340;1;Banglore;New Delhi;New Delhi;5;19225
9341;1;Mumbai;Hyderabad;Hyderabad;5;8040
9342;1;Delhi;Cochin;Cochin;5;7438
9343;1;Delhi;Cochin;Cochin;7;13135
9344;1;Delhi;Cochin;Cochin;4;6015
9345;1;Delhi;Cochin;Cochin;7;8283
9346;1;Chennai;Kolkata;Kolkata;9;3543
9347;1;Kolkata;Banglore;Banglore;4;4148
9348;1;Banglore;New Delhi;New Delhi;3;7657
9349;1;Kolkata;Banglore;Banglore;4;5276
9350;1;Kolkata;Banglore;Banglore;5;14151
9351;1;Mumbai;Hyderabad;Hyderabad;5;8040
9352;1;Delhi;Cochin;Cochin;4;8378
9353;1;Chennai;Kolkata;Kolkata;9;3543
9354;1;Banglore;Delhi;Delhi;4;4823
9355;1;Kolkata;Banglore;Banglore;5;14388
9356;1;Chennai;Kolkata;Kolkata;9;3543
9357;1;Kolkata;Banglore;Banglore;5;10844
9358;1;Kolkata;Banglore;Banglore;5;10844
9359;1;Delhi;Cochin;Cochin;9;4957
9360;1;Delhi;Cochin;Cochin;4;6442
9361;1;Delhi;Cochin;Cochin;2;7480
9362;1;Delhi;Cochin;Cochin;4;5073
9363;1;Kolkata;Banglore;Banglore;5;14781
9364;1;Delhi;Cochin;Cochin;7;9646
9365;1;Kolkata;Banglore;Banglore;5;7851
9366;1;Mumbai;Hyderabad;Hyderabad;9;2175
9367;1;Kolkata;Banglore;Banglore;2;14424
9368;1;Delhi;Cochin;Cochin;5;13014
9369;1;Delhi;Cochin;Cochin;5;5177
9370;1;Delhi;Cochin;Cochin;7;15135
9371;1;Banglore;Delhi;Delhi;2;5228
9372;1;Banglore;New Delhi;New Delhi;5;22270
9373;1;Chennai;Kolkata;Kolkata;9;3543
9374;1;Delhi;Cochin;Cochin;5;15129
9375;1;Delhi;Cochin;Cochin;4;6093
9376;1;Banglore;New Delhi;New Delhi;5;11087
9377;1;Delhi;Cochin;Cochin;7;7408
9378;1;Kolkata;Banglore;Banglore;4;6534
9379;1;Delhi;Cochin;Cochin;5;13029
9380;1;Banglore;Delhi;Delhi;5;8016
9381;1;Mumbai;Hyderabad;Hyderabad;2;8528
9382;1;Delhi;Cochin;Cochin;2;12760
9383;1;Delhi;Cochin;Cochin;2;12199
9384;1;Delhi;Cochin;Cochin;7;14067
9385;1;Banglore;Delhi;Delhi;5;8016
9386;1;Kolkata;Banglore;Banglore;2;5510
9387;1;Kolkata;Banglore;Banglore;2;6241
9388;1;Delhi;Cochin;Cochin;2;16142
9389;1;Delhi;Cochin;Cochin;5;10919
9390;1;Kolkata;Banglore;Banglore;4;4804
9391;1;Delhi;Cochin;Cochin;4;6979
9392;1;Delhi;Cochin;Cochin;2;6094
9393;1;Banglore;Delhi;Delhi;2;5176
9394;1;Delhi;Cochin;Cochin;7;15136
9395;1;Kolkata;Banglore;Banglore;5;10031
9396;1;Delhi;Cochin;Cochin;5;12814
9397;1;Kolkata;Banglore;Banglore;5;12681
9398;1;Delhi;Cochin;Cochin;7;12402
9399;1;Kolkata;Banglore;Banglore;5;13759
9400;1;Chennai;Kolkata;Kolkata;9;3597
9401;1;Banglore;Delhi;Delhi;1;3383
9402;1;Banglore;Delhi;Delhi;11;4668
9403;1;Delhi;Cochin;Cochin;5;10929
9404;1;Kolkata;Banglore;Banglore;11;9187
9405;1;Delhi;Cochin;Cochin;7;7530
9406;1;Kolkata;Banglore;Banglore;2;8026
9407;1;Banglore;Delhi;Delhi;9;4319
9408;1;Delhi;Cochin;Cochin;5;13376
9409;1;Kolkata;Banglore;Banglore;9;4174
9410;1;Banglore;Delhi;Delhi;11;4668
9411;1;Delhi;Cochin;Cochin;7;13062
9412;1;Delhi;Cochin;Cochin;5;12898
9413;1;Delhi;Cochin;Cochin;5;14714
9414;1;Kolkata;Banglore;Banglore;2;10991
9415;1;Banglore;Delhi;Delhi;5;4030
9416;1;Delhi;Cochin;Cochin;5;13029
9417;1;Banglore;New Delhi;New Delhi;11;6800
9418;1;Banglore;New Delhi;New Delhi;5;11087
9419;1;Delhi;Cochin;Cochin;7;9794
9420;1;Kolkata;Banglore;Banglore;5;14388
9421;1;Kolkata;Banglore;Banglore;4;4148
9422;1;Delhi;Cochin;Cochin;2;17266
9423;1;Kolkata;Banglore;Banglore;2;7893
9424;1;Banglore;Delhi;Delhi;5;7229
9425;1;Delhi;Cochin;Cochin;7;9930
9426;1;Delhi;Cochin;Cochin;7;18286
9427;1;Banglore;Delhi;Delhi;5;7229
9428;1;Delhi;Cochin;Cochin;11;6216
9429;1;Banglore;Delhi;Delhi;1;4282
9430;1;Delhi;Cochin;Cochin;4;5054
9431;1;Delhi;Cochin;Cochin;5;10262
9432;1;Delhi;Cochin;Cochin;1;11410
9433;1;Kolkata;Banglore;Banglore;5;14571
9434;1;Delhi;Cochin;Cochin;3;4692
9435;1;Delhi;Cochin;Cochin;5;10919
9436;1;Kolkata;Banglore;Banglore;5;10844
9437;1;Kolkata;Banglore;Banglore;5;10844
9438;1;Delhi;Cochin;Cochin;2;6094
9439;1;Delhi;Cochin;Cochin;11;6741
9440;1;Delhi;Cochin;Cochin;2;8372
9441;1;Delhi;Cochin;Cochin;7;14067
9442;1;Delhi;Cochin;Cochin;4;10236
9443;1;Delhi;Cochin;Cochin;2;7480
